reviewer,Candidate,URL,Message,manual_label,comment,chatgpt,check
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/647678980055396,上週末，支持者幫我成立了「#消防、#勞工、#青年」三個後援會 打火弟兄跟 勞工是台北的無名英雄，維持整座城市的安全以及經濟活動；而年輕人更是我們未來的希望。 我穿著搜救服，帶著射水瞄子、救生繩、安全頭盔來向 #打火弟兄 報告，我知道大家辛苦了，「編制補不齊、設備又老舊」。 我承諾要增加員額，將消防「服務人口比」從1：1325調整成1：1000；因應首都勤務繁重，我還要提升 #危險職務加給、#廣建職務宿舍，並導入 #科技防救災設備，守護消防弟兄的權益跟安全！ 我跟 #勞工朋友 分享，2017年為了反對民進黨把勞基法修惡，我成為了立院「#站神」；2021年我也推動《#勞工職業災害保險及保護法》三讀通過；過去我是「挺勞工的立委」，未來我也會是「#挺勞工的市長」。 我告訴 #年輕朋友，我過去是矽谷新創律師、又即將成為三寶爸，年輕人成家立業遇到的問題，就讓最年輕的市長候選人來解決。 為了鼓勵生育，我推出「0-6歲政府加倍養，台北爸媽雙倍寶貝」，要推出 生育獎勵金加碼、母嬰好孕專車、私幼學費補助以及符合條件的二胎家庭優先入住社宅，讓年輕人放心生養。 我向所有後援會的好朋友們報告，幫我拉票不只是要讓蔣萬安擔任台北市長，而是為了實現我們共同的「#台北夢」 謝謝大家的鼓勵，讓我們台北隊大步向前！ #你加台北就是無限 #相關政策請見留言,1,NA,1,1
jasper,陳時中,https://www.facebook.com/100720289384352/posts/139927702130277,台北⑫時區 14:00-16:00 赤峰街走讀 完整影片 👉🏼 https://reurl.cc/4p2rvX 步行在赤峰街，這一個富有文化個性的街區，風格各異的獨立書店，孕育這座城市的思辨養分。14至16時的午後，光影疏搖；悠閒愜意的書店裡，是台北人最自在不過的孵夢之境。 由 新活水 總編輯＆作家 #黃麗群 及 允晨文化 發行人 #廖志峰 陪同我前往四間書店—— 銅鑼灣書店－台灣重啟 、 浮光書店 、 好土 : home to 、 以及 田園城市生活風格書店 與書店老闆們聊聊特色選書，交流對於文化空間的想像。未來我將藉由實體或行動載具，為市民進行藝文消費的紀錄與點數累積，折抵文化相關消費，如購買書籍、文創商品或觀賞藝文演出。並針對6至18歲兒童與青少年，發放每年1500元藝遊券，促進在地文化深根。 一天24小時，台北市都不斷前進；未來每個24小時，陳時中和市民都在一起，而且要幫你過更好的生活。,0,NA,0,1
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/646821976807763,此時此刻，我們經歷了類似的過去，也會共創美好的未來 👨‍💼過去，我曾經失業；受到2008金融風暴影響，在美國遭到律師事務所裁員；謝謝老婆的體諒，我們夫妻縮減開支、改租便宜的房子、連手機月租費都精打細算；投了幾百封履歷，才得到重回職場的機會。 所以我不允許任何人侵犯 ＃勞工權益，2017年用冗長發言抵制民進黨把勞基法修惡，成為勞工朋友口中的「站神」。 👨‍🦽過去，我沿著無數棟老公寓樓梯向民眾懇託，看過許多行動不便的長者，被困在沒有電梯的房子裡 ＃老屋囚老人，靠著兒女肩背才能冒險上下樓。 所以我要擴大推動 ＃都市更新，這是為了結構安全，也是要還給長輩一個自由進出的天地。 👨‍👦‍👦過去，在大兒子出生十年後，我和太太想透過試管療程再拼個二寶，看著她每天辛苦打針吃藥，承受不適跟副作用，還要面對「開獎落空、一切就重來」的壓力。 所以我向衛福部爭取 ＃擴大不孕症補助適用對象，改善社會少子化，也造福更多人群。 👨‍👩‍👦‍👦現在，我即將成為 ＃三寶爸 我知道每個孩子的誕生，都是上天對全家的祝福，但也是經濟上的現實壓力。 所以我推出「＃催生、＃助養、＃好住」獎勵生育，除了提高生育獎勵跟學費補助，也要讓符合條件的二寶家庭優先入住社宅。 🚀我也知道教育是父母最掛心的事，所以我結合矽谷工作經驗，要推動 ＃STEAM辦公室，讓台北的孩子充實科學跟藝術涵養、還要幫孩子打造 ＃無邊界教室 連結國際。 任何挫折跟壓力，都不會讓我屈服，反而會成為我服務市民的養分。 此時此刻，讓我們攜手同行，你加台北，就是無限！ ＃台北隊 ＃相關政策請見留言區,1,NA,1,1
jasper,黃珊珊,https://www.facebook.com/100044528885416/posts/676460370514920,11/25日 #黃珊珊選前之夜，請偉大市民們，一起站出來守護台北！ ​ 昨晚，我們站在同一片星空下，與每一張年輕的臉孔，為了同一個理想站在一起：我們要讓台北市變得更好，我們要給下一代更好的未來。 ​ 八年來，我們成就了無數改變。然而，藍綠的眼裡只有政治舞台，無視市民需求，對市政一無所知，還裝作無所不能。他們以為用血統與黨證，就能夠矇混過關；他們以為操作對立與棄保，就能成功獲取私益。 ​ 自由的思想，自由的意志，孕育出自由的靈魂，進而成就了這座自由的城市。只想操作對立的藍綠，永遠無法理解這樣簡單的道理。 ​ 我們不要說空話的人，更不要身後站著千歲集團、黑金勢力的政黨魁儡，如果你不希望台北的改變被抹去，如果你希望教育下一代，努力的人終將成功，請站出來！ ​ 這是一場清廉勤政，與陳舊腐化的對決。 這是一場能力與平庸、平民與權貴的對決。 ​ 不投黑，不投貪，請投給黃珊珊！11/25日，我需要所有市民的支持，與所有年輕朋友的力量，請大家站出來捍衛新價值，告別舊勢力，偉大市民，終將齊步共贏，謝謝大家！ ​ 【黃珊珊選前之夜——捍衛新價值，擺脫舊勢力】 ​ 📌時間：11/25（五）19:00～22:00（18:00開放進場） 📌地點：信義區市府路（台北市政府廣場前） ​ #黃珊珊 #八號黃珊珊 #選前之夜 #捍衛新價值擺脫舊勢力 #偉大市民齊步共贏 #TaipeiK33PGoing,0,NA,0,1
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/646123773544250,台北隊，號角響起！ 今天出席四位台北隊優秀戰將的競選總部成立大會 李明賢 -阿賢之聲（#內湖南港）是最認真的「交通議員」，爭取Ubike2.0全議會第一、還推動港湖路平專案、民權大橋整建，是車友口中「#最挺機車的議員」；另外他也是運動健將，不論單車、馬拉松都成績傲人；市民需要一席認真有活力的議員，跟我一起解決內湖交通問題。 陳重文-臺北市議員 （#士林北投）的本屆議員任期舉辦5000件會勘，服務用心看得見；還在士林北投推動「高齡運動班」跟「高齡健康前瞻中心」，全力照顧失能失智、肌少症的長輩；現在持續推動洲美快速道路（福國段）、士北科技園區周邊的交通建設；這麼用心的議員，是士北的關鍵一席。 台北市議員 張斯綱（#士林北投）有醫藥領域歷練，第一次當議員就會勘、法律服務成績傲人；質詢時多次要求推動好孕專車、生育補助；他連任後將推動士林科技園區交通總體檢、降低公辦都更門檻、符合條件的二胎父母優先住公共住宅等；斯綱和我政見不謀而合，台北的未來需要他跟我一起拚。 柳采葳（#中山大同）是31歲的新人，過去是TVBS主播，長期關注社會不公不義；這一次，她決定跟我一起為市民打拚，她當選就要推動全齡適用的「通用設計」，包括共融公園跟通用設計社宅，還要增設樂齡照顧中心；還要健全幼托人力及育兒津貼，用年輕女性的觀點，為市民爭取福利。 四位議員參選人都是台北隊重要的一員，都是未來跟我一起攜手改變台北的戰將，請大家全力支持，給台北一個翻轉的可能！ ＃你加台北就是無限 ＃台北隊,1,NA,0,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/641437207346240,"週末，市民朋友為我成立了 ＃松山 ＃南港 ＃中山 三個後援會。 跟著每場數百位、甚至上千位的支持者一起吶喊，我能感受到民意對年底翻轉台北、希望台北更好的強烈期盼。 台北，這個你我再熟悉不過的地方，是我們成長的記憶，也是共同的家園。 過去，我們以台北為傲；今日，我們卻為台北嘆息。 今天有人說要推倒藍綠，實際上，她推倒的是台北的前景；根據《#經濟學人》年度宜居城市排名，台北今年名列全球第53名，比去年整整 #下跌了20名；這些年來幾十萬年輕的「#脫北者」選擇離開台北，全市人口跌破250萬，人口少到縮編一席副市長。 也有一位前防疫指揮官的口號是「把事做好」，但民眾只看到《#彭博社》評比台灣防疫韌性 #全球倒數第二，他不但「#把事情做壞」，任職的政府阻擋慈濟買疫苗、作風黑箱，甚至不允許立法委員看到完整的疫苗採購合約。 在週末三個後援會的成立大會上 我告訴 ＃南港後援會 的市民朋友，南港不只是東區的新門戶，也是台北未來五十年的核心地帶；我們全力拚發展，但也留意對原有居民的衝擊。 我們要快速完備交通建設及擴充軌道運輸，加速國家生技園區聯外道路興建；不能再讓南港因為快速發展，缺乏規劃讓當地交通壅塞，重蹈內湖的覆轍；而是要成為串接東台灣軌道、公路交通動線的重要節點，成為真正的「東區新門戶」。 我跟 ＃松山後援會 的鄉親報告，「松山區」好還要更好，監理站的現址重建要以民眾需求為最大考量，不管是成為松山行政中心，或是成為複合式的「長照、日照、公托、公幼、兒童遊戲館」等等，都必須充分納入市民的需求做通盤考量。 我向 ＃中山區後援會 的老朋友們保證，中山區是我從小長大的地方，我對這裡有著深刻的感情，沒有中山區就沒有現在的蔣萬安；我們要加速進行都市更新，強化公辦都更量能；透過「早進場、擴量能、增彈性」的公辦都更三支箭，許鄉親一個舒適、安全的未來居住環境。 未來第一殯儀館進行拆遷，我要把4,580坪的土地重新活化；可以建設為長照、幼托或是金融產業園區；透過由下而上的方式，跟附近居民一起腦力激盪，賦予這塊土地全新的生命。 我眼中的未來台北，不只是六都當中的台北市； 而是 #中華民國的首都，是要比肩首爾、東京的國際大都會。 台北，我不想再看到年輕人扛著行囊向妳揮別。 台北，我不允許台北市民再為妳惋惜。 台北隊，我們出發！ 邁向偉大城市的未來！ #你加台北就是無限",1,NA,0,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/639063027583658,大家知道我是矽谷律師，但也許不知道我曾經失業過。 昨天下午，我到世新大學分享職涯經驗、晚上再跟年輕人研討青年政策；我告訴同學們，想要打造好的政策環境，最重要的就是「#同理心」。 正因我的職涯遭遇過挫折，所以能懂勞工跟年輕人的焦慮。 在2008年金融風暴時，我被美國的律師事務所裁員，我記得那天回到家心情忐忑，但老婆很霸氣的說「#不用怕，#我養你」。 為了節省開銷，我們趕緊換了間租金比較便宜的房子、降低手機跟網路的資費，也減少了外食，就是為了渡過我的職涯寒冬。 我知道，每一個地方都有需要被幫助的人正在無聲吶喊。 當我的角色是「#民意代表」，我就會代表這些族群，把「#無聲的吶喊」轉換成「#有力的呼籲」；所以我當過勞權站神、支持同性婚姻合法化、聲援香港民眾，現在更全力支持18歲公民權修憲複決。 而如今，我想為世界做更多！ 我跟世新的同學們分享了「#西南偏南(SXSW)」展會是如何翻轉默默無聞的美國小城；而台北要如何從中汲取經驗？ 我也跟昨晚一起討論政策的朋友們，分享我對青年創業、鼓勵生育的政策擘劃，更逐一討論了五個精彩的政策提案。 今天的台北，已經讓很多年輕人喘不過氣； 而我相信，只要有好的政策引導，就可以重新點燃青年對台北的嚮往。 我一定要讓未來的台北， 重新成為年輕人實現夢想的應許之地。 #你加台北就是無限 #台北隊,1,NA,0,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/627365198753441,女性因為具有懷胎、孕育生命的能力，所以才會有月經；換言之，月經是一種「#母親的象徵」，這樣偉大的能力，不僅不該被污名化，更理應得到足夠的尊重跟照顧。 今天我去參觀小紅帽《我們的「經」驗》The Stories of Our Periods 特展 ，展區用沉浸式的體驗，讓生理男性也可以了解生理女性的處境；其中，我對「月經貧窮」的展區印象最深。 我掀開一面又一面象徵沾著經血的紅色布簾，裡面有一段署名雅雅的文字：「每次月經來，我都會因為家裡的不夠，得跟同學借衛生棉。但每一次都借，借到後來，同學們也不太想再給我了。所以現在，我都只能省下餐錢去買，真希望可以不要有月經。」 這些不是冷冰冰的文字，而是女孩們買不起衛生棉，面對月經貧窮的實際遭遇。 現在已經有針對國中生提供200元衛生棉補貼；未來，我希望擴大對象，也涵蓋國小和高中；另外，我希望在校園內也提供衛生棉，讓女孩們不會措手不及；而且小學生面對「＃初經」，我們也可讓保健室提供一對一衛教，讓每一位女孩有足夠的安全感面對自然的生理狀態。 我再次強調，月經象徵的是母親孕育生命的能力，我們要努力推動「＃月經平權」，更要向女性致敬並且珍惜。,0,talks about normalizing 月經 and providing subsidies for girls,1,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/627097085446919,全面提升公廁品質 從解決市民最在乎的事開始 這兩天，最衝擊的社會話題莫過於陳時中把「偷窺行為」當成影片創意，用來談公廁政策。 陳時中喚醒了女性心中被性騷擾的陰影，因此遭到嚴厲抨擊；我在此也強力譴責，把民眾的恐懼當成有趣笑料，這不道德、甚至失格。 #回到市政討論 我認為，要提高公廁使用意願，就要逐步排除市民的「#痛點」；這個週末，我的團隊冒著風雨，實地去收集台北市公有廁所遇到的問題。 🚽問題1：環境髒亂、臭味四溢 解方： 許多民眾需要使用公廁，但是擔心髒亂跟臭味，市府必須提高清潔人力及清潔頻率，並且鼓勵民眾主動通報廁所髒汙。 只要髒污跟異味第一時間排除，就能還給市民安心、舒適的如廁環境。 ＿＿＿ 👨‍👧問題2：男性可以請育嬰假，那為什麼男廁缺少尿布檯？ 我自己是雙寶奶爸，時常幫小孩換尿布，但奶爸在公廁能找到尿布台嗎？ 目前並不是每個公廁都有親子廁所，我們團隊實際抽查多間公廁，也沒看到男廁裝設尿布台，可見裝設比例偏低，難道要奶爸們換尿布時「露天解決」？ 解方： 先從公園、美術館、體育館這些親子活動熱點的男、女公廁加裝尿布台，逐步擴及全市公廁。 ＿＿＿ 📸問題3：民眾對公廁安全性有疑慮 安全疑慮主要來自偷拍、偷窺、犯罪行為，我們一一對症下藥。 解方： 民眾擔心無人看管的公廁被加裝針孔攝影，市府應該提高每月偵測針孔攝影的頻率。此外，要確保每間公廁都有加裝 #求助鈴、測試每個求助鈴都會響🛎、還要加強教育民眾善用求助鈴求援。透過我們的努力，「#讓偷拍犯跟偷窺犯無所遁形！」 另外也可協調轄區警方跟社區巡守隊不定期巡邏，提高民眾安全感。 ＿＿＿ 👨‍🦽問題4：無障礙環境還不夠、天雨路滑不安全 我的團隊發現，有部分公有廁所的扶手裝設方式可以改進，未來邁向「#高齡化社會」，即使不是法定的無障礙廁所，也應該要結合無障礙思維來改善空間。 我們也發現這兩天受颱風影響，部分公廁地板濕滑，容易造成長者、身障者滑倒，導致安全疑慮陡增。 解方： 全面清查公有廁所的扶手裝設方式，特別是早年已經驗收完畢的廁所；此外，無障礙廁所要特別加強地板防滑工程。 ＿＿＿ 💦問題5：水龍頭、馬桶沖水鈕衛生有疑慮 新冠疫情下，水龍頭、沖水鈕不但衛生有疑慮，更可能成為新冠病毒傳播的溫床。 解方： 逐步換裝 #感應式水龍頭、#感應式馬桶沖水鈕。 從公廁就可以看出城市的文明水平，也可以看出施政是否用心；只有用心關懷市民生活中的小事，才能成就一個偉大城市。 #你加台北就是無限 #台北隊 #蔣萬安,1,NA,0,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/623055969184364,相較其他兩位對手，我沒有龐大的行政支援，沒有豐沛的競選經費，但我有的就是用雙腳，一步一腳印，積極的勤走。 這段時間，我頻繁地走訪鄰里，參與活動，和市民朋友零距離的互動，來到夜市、市場，和每位攤商大哥、大姊請益、懇託，在面對面的交流中，感受到大家對於「讓台北更好」的期盼。 我也針對大家所面臨的包含都市更新、居住、房價、年輕朋友就業，還有年輕爸媽擔心孩子抽不到公托、公幼等許多問題，一一提出解方。我們一直在做、也會持續的做，一點一滴爭取更多市民朋友的認同跟支持。 您的支持就是我最堅強的後盾！如果您也認同我的理念，懇請透過小額募款方式，我們一起共組「台北隊」！從現在開始、從台北開始，成就未來的無限可能♾️ ✅捐款方式一 - 蔣萬安政治獻金專戶 戶名：111年臺北市市長擬參選人蔣萬安政治獻金專戶 銀行：台灣銀行（代碼 004）群賢分行 帳戶：162001008397 ✅捐款方式二 - 小額捐款平台 https://donate.newebpay.com/wanan2022/chiangwanan ⚠️溫馨提醒：若以非小額捐款平台，如郵局、金融機構匯款至專戶，麻煩請填寫此表單 https://forms.gle/FjRCug9qD3mXpb7y6:=:https://docs.google.com/forms/d/e/1FAIpQLSd2mcdv6LTKa6ed5m_d4HEuiyL7g0SjAHAsab90MVkWN-bSvg/viewform?usp=embed_facebook 若有任何問題，歡迎於上班時間（10:00～18:00）來電洽詢：0983-371-423 莊小姐 #你加台北就是無限 #TeamTaipei #蔣萬安,1,「還有年輕爸媽擔心孩子抽不到公托、公幼等許多問題」,0,0
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/620984852724809,"投資下一代 就是投資台北的未來 週四我推出「0-6歲政府加倍養 台北爸媽雙倍寶貝」政策，準備以「#催生、#助養、#好住」三大面向提振台北生育率。 台北年輕人的經濟壓力大，尤其是高房價跟低薪壓垮了生孩子的意願，我才決定「#對症下藥」，提出補助金以及符合資格者優先入住社會住宅。 想不到陳時中、黃珊珊都認為，花錢沒辦法解決問題，我要反問，請問兩位解決問題的方法是什麼？ 請問黃珊珊前副市長，如何評價柯文哲市長2014年接任後，新生兒人數逐年銳減，從2014年接近3萬名新生兒，滑落到去年僅剩16,695人? 如果黃珊珊有辦法提振生育率，在任內為什麼不提出來？如果提不出辦法，為何要批評想解決問題的人？ 我再問陳時中前部長，民眾非常想知道，500萬劑高端疫苗採購合約到底寫了什麼？今年3月，萬美玲 委員曾經質詢，當時高端還有市值超過20億、總數279萬劑的庫存；陳前部長當時坦承，如果七月到期就會銷毀，現在已經快九月了，請問這些人民血汗錢買的高端疫苗銷毀了嗎？還是延長了滯銷疫苗的保存期限？ 陳時中花大錢買高端疫苗不但沒解決問題，還創造了更多問題！ 我向市民朋友們報告，如果有人批評我的政策是在花錢，那代表除了這點之外，他們也承認政策的整體有效性。 歡迎市民朋友一起來討論，我推出的育兒政策是否有感： #催生：生育獎勵金翻倍、專車守護母嬰好孕 #助養：0-3歲幼兒托育補助、2-5歲私立幼兒園學費補助 #好住：符合資格的生第二胎家庭優先入住社會住宅 鼓勵年輕人生育是我的重點政策， 因為「#投資下一代，#就是投資台北的未來」",1,NA,1,1
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/619774766179151,"如果年輕人不婚不生，台北未來的願景在哪裡？ 每次跟年輕朋友聊到何時準備生小孩？ 得到的反應常常是你看我、我看你一陣靜默，然後尷尬的說經濟壓力大，被迫要有取捨。 我是養育得立、得宇的雙寶爸，非常能體會年輕爸媽的辛苦， 我也很迫切，想設法鼓勵年輕人多生育！ 當郝龍斌前市長2011年推出「#祝妳好孕」政策後，年度新生兒人數一度接近3萬人；但柯文哲市長接任後連年銳減，去年更只剩16,695人，新生兒人數幾乎可以說是10年腰斬；台北市總人口數更是已經跌破了250萬人。 0-6歲政府加倍養 台北爸媽雙倍寶貝 今天我借鏡 郝龍斌前市長的「祝妳好孕」政策，進一步提出「催生、助養、好住」三大政見，希望可以幫助台北的年輕人安心生兒育女、成家立業。 ＃催生 「👩‍👧‍👦生育獎勵金翻倍」，未來台北市民生前三胎的獎勵金都加碼2萬，第一胎4萬元、第二胎4.5萬元、第三胎5萬元，幫新手爸媽們置辦育嬰用品。 「🚕專車守護母嬰好孕」，年輕媽媽申辦孕婦健康手冊的同時，就可同步申請「定額計程車券」，補助搭乘12次，減輕產檢交通負擔。 #助養 在幼兒托育上，大公托由市府全額補助；另外像加入準公共化的小家園、居家保母、私立托嬰也加碼補助；私立幼兒園補助也從一學期13,660加碼到一年5萬元。 #好住 「🏠優先入住社會住宅」，生第二胎的家庭需要更大的居住空間，未來提撥二成的社宅，給生第二胎並符合資格的家庭免抽籤入住，租金給予優惠。 為了讓政策具體可行，我請來前新北市府教育局副局長、前新竹市府教育處長 #蔣偉民博士，針對市府財政做分析，精算經費來源，在堅守財政紀律的前提下，給年輕爸媽最好的照顧。 曾任台北市府社會局長的 #王浩議員 今天也提到社會住宅的調用規劃，希望讓生第二胎、且符合申請資格的小家庭安心生養。 郝龍斌前市長曾經說過，「#市府要成為新生兒父母的第二個娘家。」未來透過「0-6歲政府加倍養 台北爸媽雙倍寶貝」，讓新手爸媽安心育兒，讓台北重新充滿孩子的笑聲！",1,「#祝妳好孕」,1,1
jasper,蔣萬安,https://www.facebook.com/100044398990795/posts/1095923027715757,【中廣論壇｜聽台北】「育兒經」聊不完！台北對年輕爸媽生養夠友善？ 昨天是七夕情人節，緊接著下週一就是父親節了，在這裡要先預祝所有辛苦的爸爸們「父親節快樂」！ 今天《聽台北 Team Taipei》節目，邀請到我們《台北隊》的奶爸擔當台北市議員 張斯綱議員，以及顏值擔當耿葳 The Wei議員，聊聊各自的情人節、父親節都是怎麼度過的，當然最重要的，也要關心台北市的生育友善議題。 台灣人口已經「生不如死」，台北市更加嚴重，怎麼樣打造一個「敢生、能養」的環境，未來不只要讓市民敢生，還要能夠負擔養育，更要願意留在台北。 #友善生育助你好孕 #聽台北TeamTaipei #你加台北就是無限 #蔣萬安,1,父親節,1,1
