Candidate,time,URL,Message,社會住宅,幼托政策,長照政策,運輸,經濟發展,other,manual_label
張善政,2022-08-30,https://www.facebook.com/100044377241488/posts/815645293258038,身正不怕影子斜，嚴正反擊選舉抹黑！ 受委託報告對台灣有貢獻絕非抄襲，歡迎大家檢視！ 剛開始參選時，綠營的朋友就警告過我，執政黨會動用國家機器、媒體資源的抹黑、抹紅、抹黃會鋪天蓋地朝我來攻擊，今天竟然用媒體放話指控我抄襲，實在是天大的笑話！此委託報告的目的與規格，跟學術學位論文南轅北轍、截然不同，兩相做比較根本就是「張飛打岳飛」！ 大家都知道，我於2000-2010年曾在宏碁電腦公司擔任電子化事業群副總經理，當時這個案子「農業電子化發展策略分析與規劃」是宏碁接受農委會委託的三年研究案，主要目標是向台灣農業研究單位介紹國外農業電子化新知，所以當然會翻譯、引用各種文獻及資料來源來介紹給農委會參考，這絕非抄襲。 當時承接此委託案，研究團隊共有12個人，我是公司的部門主管，所以掛名主持人，並非我一個人獨力執行與撰寫，一個人也根本無法完成。在我的記憶中，每一位團隊的成員都是認真負責，希望為台灣的農業作貢獻，我們要大量閱讀、整理世界各國的農業電子化政策，然後消化分析，提供農委會以及每一位對台灣農業有期待的人，做制定政策的依據。 我看到一些造謠抹黑的標題，說什麼5700萬只交出六頁報告，更是胡說八道！在這個委託案三年（2007-2009）的過程中，橫跨兩屆藍綠的政府，不只是寫報告、蒐集各國資料，還要到各研究單位舉辦研討會、座談會、跨部會溝通、各國考察、發行電子報、系統開發、農委會相關計畫輔導等，成果十分豐碩。 實際上不同份數的報告分別有上千頁，包括97年度就製作超過11份專題子報告，以及國際資訊應用策略分析、實地參訪心得等等，這在相關網站上都查得到，例如「政府研究資訊系統GRB」。 造謠抹黑的有心人士，意圖指控我也涉及抄襲，然而，該委託案計畫撰寫規範與學術論文規定與定義完全不同，相關計畫皆經過農委會審查機制審核，三年計畫成果豐碩，且驗收時也受到農委會的肯定。 當年農委會資訊中心是甲方業主，對我們表現甚有好評，我也感謝當年資訊中心的林貞主任第一時間出來幫我澄清、闡述事實真相，她公開在臉書上提到： 「當年張善政院長在宏碁接受農委會資訊中心之委託，進行三年計畫，目的是蒐集引進國外農業電子化新進展資訊，供國內農業研究單位參考，選擇適合台灣環境導入應用。因此翻譯摘取國外文獻精華乃是必要，引用之重點資料均有提供本會出處。翻譯引用文獻，不是抄襲。」 此外，我當年任職的宏碁電腦公司，今日稍早也已經發出聲明澄清給該報導媒體： 「本公司自2007年起3年執行行政院農業委員會『農業電子化發展策略分析與規劃計劃』專案，內容彙整國內農業發展狀況、農委會等各機關E化等科技應用情形以及國外實際執行方式及結果，更包括實際導入新的技術與場域內進行驗證、舉辦研討會及座談會等。本專案內容包含國內農業E化資訊、農委會轄下等各機關做法，故須引用相關文章。」 真正檢視該份委託案內容可以發現，其產出的各種書面計畫字數龐大，媒體指涉的極少數篇幅，反而證明有疑義的比例極低，我誠摯呼籲，有心人士切勿因選舉利益就政治操作、顛倒是非來抹黑優秀的本土企業、抹煞此報告對台灣農業電子化發展的貢獻。 我要和大家報告，我對該計畫的研究成果有信心，也對其貢獻深感驕傲。對於書面文字極少數引發疑慮的部分，我也呼籲相關單位秉公辦理、該怎麼處理就怎麼處理。 很遺憾因為我個人的選舉，導致當年團隊對台灣的付出，被拿來抹黑成抄襲的問題，我也要對曾任職過的宏碁公司被捲入選舉是非、造成困擾，感到遺憾、過意不去。 我不能接受這種造謠抹黑的選舉手法，更不可能被這種移花接木、指鹿為馬的手法打倒。選舉對手應該尋求更正面的競爭方式，才是桃園之福、台灣之福。身正不怕影子斜，歡迎大家檢視我、檢視這份報告！,0,0.0,0.0,0.0,0.0,1.0,6
張善政,2022-09-30,https://www.facebook.com/100044377241488/posts/837878514368049,民進黨不抹黑就不會選？！ 我張善政坦蕩蕩，如果要抓我，現在就來！ 特定媒體今天以頭版頭刻意的偏頗報導大幅度炒作、檢方加碼配合說我「賄選」，側翼網軍再發文炒作，再度對我展開人格毀滅戰。類似的手法似曾相似，選舉奧步毫無意外「又來了」！ 我可以直接拆解他們的套路：「黑函爆料」→「媒體炒作」→「側翼跟進」+「檢調跟進」，含沙射影、張冠李戴的指控你觸法，實在是老狗變不出新把戲，果然，民進黨不抹黑，就不會選！ 綠營側翼指涉我參與9月25日，在中壢藝術館舉辦的公開活動「重陽敬老藝術展演」上，應邀上台協助獎品、獎金是涉及「賄選」，但是，獎金、獎品都不是我提供的，活動也不是我辦的，活動指導單位還是桃園市政府文化局，當天我本人只是一個客人、來賓，應邀上台，這在地方上或日常社區活動都很普遍。 為何特定媒體、檢調只追殺張善政？這不是蔡英文國家機器追殺政敵，什麼才是？ 當媒體自甘淪為打手，介入選舉抹黑在野黨，為打壓對手無所不用其極，竟然說我在一個「全程錄音錄影」，有「300人出席」的「公開場合」，行「賄選」之事？真是讓人笑掉大牙！如此栽贓杜撰，民進黨還有什麼事情做不出來？ 政治力介入媒體如此之深，近年來屢見不鮮。從《鏡週刊》淪為綠營御用抹黑工具，在桃園、新竹連續追殺政敵；《鏡電視》遭綠營高層介入掌控、破壞政媒份際；到TVBS恐面臨被移頻、形同「類關台」的不公平對待。明天，是不是要輪到其他電視台？ 民進黨打造的綠媒共生系統越長越大，只服膺執政黨、追殺政敵，官媒勾結這樣的作法，令人不齒。 我要呼籲蔡總統與民進黨，如果害怕公平選舉、害怕選民反撲，要用這種不公平的方式對待我，要抓我，現在就來吧！你們有瘋狂亂咬人的側翼特定媒體，手握檢調系統，何必那麼麻煩還要抹黑，乾脆直接、現在就把我收押好了！ 張善政清清白白、坦蕩蕩，不怕任何檢驗！ 台灣的乾淨選風與民主價值，不應該被民進黨一黨一人的私利傷害！ 民進黨如果要繼續這樣濫用司法跟公權力，打壓異己只為選舉，我拼了命也要跟民進黨戰到底，絕不退讓！,0,,,,,,
"鄭運鵬
",2022-08-17,https://www.facebook.com/100044626770324/posts/608563160641238,"今天正式接受民進黨的提名，扛起責任，擔任2022年桃園市長候選人。 還記得七年前，2015年4月15日，當時我很榮幸和 蔡英文 Tsai Ing-wen 主席一同接受民進黨的提名徵召。當天記者會主題是「找回自信，點亮台灣」，我是被徵召的立委提名人，同時也是輪值發言人，我要負責主持蔡英文主席參選總統的記者會，也等於主持自己被提名的記者會。一人多工，請大家放心。 我相信蔡主席、鄭市長一定可以信任我，不論何時、什麼任務，只要台灣有需要、民進黨有需要，鄭運鵬就會扛起責任、使命必達。 過去一年多時間，媒體朋友問我桃園市長徵召的看法，我說的最多的一句話是：「如果民進黨提名我參選，我的責任就是一定要勝選」。這不只是個人的自信，而是中央有蔡英文總統、 蘇貞昌 院長的執政好成績；地方有 鄭文燦 市長翻轉桃園，靠著五星級施政獲得市民的超高支持。 我是站在蔡英文總統、蘇貞昌院長、鄭文燦市長三位巨人的肩膀上，來參與這次桃園市長選舉。有時候選舉就是這樣，有一點點逆風，我們桃園隊感覺滿涼快的，我們前進的腳步會更快。 2020年疫情開始肆虐，但台灣的經濟是全界少見的逆勢成長，不但是亞洲四小龍之首，也是全世界主要經濟體中唯一正成長。2021年的經濟成長率更創11年來新高，超過6%，國內生產毛額（GDP）也首次平均超過3萬美元。2017年以來，年年歲入超收，台灣經濟榮景盛況空前，民進黨真的做到了「點亮台灣」，身為本黨立法委員，我與有榮焉。 過去八年，在鄭市長帶領下，桃園是六都人口成長最快速的城市，八年成長21萬人。此外，這幾年因為疫情、中美貿易戰，台商回流台灣，投資台灣三大方案，總投資1.7兆，桃園就佔了3,400億，全國第一，企業選擇桃園是現在進行式。機場捷運通車，捷運綠線、鐵路地下化動工，桃園新圖書總館、會展中心、市立美術館也即將在這兩年陸續完工，桃園正在以光速全力衝刺前進。桃園市在鄭文燦市長的帶領下，改變是有目共睹的，身為桃園立委，我成就感十足！ 雖然在各種因素之下，今天我成為今年九合一選舉民進黨最後提名的直轄市長候選人。智堅勇敢承擔責任，選擇退選，雖然令我們不捨，但我要告訴大家，鄭運鵬不是來逆轉勝的，我是來擴大領先分數。 調整隊伍從控球後衛轉任得分箭頭，最後一棒也跑最快，最後衝刺，桃園新竹一起勝利，一起成為台灣的心臟、世界的引擎。運轉桃園，大。進。化！ 最後拜託大家，鄭運鵬一票，18歲公民權一票。謝謝大家！",0,0.0,0.0,1.0,1.0,0.0,"4, 5"
鄭運鵬,2022-10-31,https://www.facebook.com/100044626770324/posts/665474508283436,鄭運鵬愚公移山，找來護國神山，做市民的靠③ 今天媒體報導，台積電將啟動先導計畫，不僅投資要落腳桃園，而且是最突破、最先進的兩奈米以下製程。這一年多來，有如愚公移山，我們終於讓 #護國神山，成功地來到桃園。 事實上，在整個投資案的過程中，我大約在一年前先請教國科會吳政忠主委，探詢相關可能性後，就跟鄭文燦 市長率領的市府齊心協力，市府負責在地的各種招商協助，我則是扛起向蔡英文 Tsai Ing-wen總統、蘇貞昌 院長報告說明的任務，隨後串聯包括國科會、經濟部等部會，從園區擴建到水電協助等各項可能規劃，務必要協助護國神山能夠因為投資桃園，而繼續保持領先。 這項工作已經籌備許久，很多朋友好奇我在去年底四大公投時，為什麼站在最前線辯護，除了我一直認為這是正確的國家基礎建設外，更是因為我知道，有一天桃園會需要大潭電廠提供更充沛的電力，讓桃園的半導體聚落更完整先進。所以公投這仗我們一定要守住，桃園才有繼續迎來台積電的機會。 我自己是工程背景，很多朋友在相關領域服務，我很了解當新竹飽和後的用地需求，考量地緣關係，成家立業的高階研發工程師，除了新竹，來桃園最適合。而且台積電在龍潭園區已經有2個先進封測廠，整個桃竹竹科技廊帶，從設備、化學材料、IC設計到晶圓製造、封裝測試及載板等等，可以說是全世界最完整的聚落。 我的看法是，龍科再擴大，將是未來台積電持續維持頂尖的關鍵場域。桃園目前就擁有護國群山產業鏈的上游和下游企業群，擁有絕對的服務優勢，台積電投資案不只是地方大事，也是台灣繼續在世界保持領先的關鍵。 過去我在立法院串接中央地方，未來我會在桃園市政府繼續推動。不管是單一窗口，全程服務的招商服務，或是成立半導體學院培育更多人才的基本條件，從台積電到大大小小的產業，運鵬一定全力以赴，讓我們桃園成為產業投資的最佳選擇。,0,0.0,0.0,0.0,1.0,0.0,5
鄭運鵬,2022-11-26,https://www.facebook.com/100044626770324/posts/685947146236172,謝謝陪我到選戰結束的各位好朋友、鄭文燦市長，還有我們所有競選的幹部，所有支持者，大家晚安。 首先，運鵬要感謝大家，即使在最短的選舉過程中，我也感受到市民朋友對鄭文燦市長8年成績的肯定，也感受到大家對我的支持熱情，運鵬在此向大家致上最深的歉意，我們虛心接受桃園市民的選擇，這是我個人的努力不夠，這次的敗選責任應該由我一個人來承擔，感謝各位市民朋友、所有的輔選團隊、更感謝鄭文燦市長及團隊，在這段時間給我最大的支持與鼓勵。 剛才我已經致電張善政準市長，在這裡再一次表達恭喜，希望張善政準市長在往後4年任期，傾聽市民的需要，回應市民的需求，讓桃園繼續進步。 我知道大家現在的心情一定很沮喪、很難過，但我要告訴大家，選舉只是一時的，紛擾、對立都會過去。鄭文燦市長8年對桃園建設的好成績，不會因為一場選舉就消失，我們還是要繼續守護我們最心愛的桃園。 桃園是個正在起飛的都市，在選戰過程中，我所提出建設桃園的政策，我會繼續支持，也請大家祝福桃園繼續進步。 我對桃園有最深厚的感情，也希望大家不需要因為這次的選舉，對我們的民主懷疑，對自己的價值懷疑，我們一起讓桃園更美好、台灣更美麗。沒有讓支持者達成希望，我再次跟大家說對不起，希望大家繼續給民進黨機會，我們會在各方面虛心檢討，我們會更加努力。 謝謝大家，明天之後，我會在立法委員的崗位上繼續努力回饋桃園，感謝大家，謝謝各位。 有我在，大家放心。,0,0.0,0.0,0.0,0.0,1.0,6
鄭運鵬,2022-08-29,https://www.facebook.com/100044626770324/posts/617420303088857,今天我帶著桃園隊一起完成參選登記，第一天就完成登記，表示我們桃園隊有後發先至的實力跟決心！ 各位鄉親塞給我的喉糖、枇杷膏、八仙果、蜂膠、消炎藥，我已經通通吃一遍，希望今天中午之後的行程，我的聲音能長一點回來。 感謝各位朋友的關心，我會努力養聲，日後才可以幫大家持續發聲。接下來的選舉，會走向正面歡樂，全體桃園隊會通通全壘打，順利當選大進化！💪 #運轉桃園大進化 鄭文燦 黃世杰 林飛帆 立法委員湯蕙禎,0,0.0,0.0,0.0,0.0,1.0,6
鄭運鵬,2022-10-05,https://www.facebook.com/100044626770324/posts/644679673696253,各位桃園的勇者啊，又到了我們 #勇者號出任務 的時候了！ 以下為本週活動通知，大溪、平鎮的朋友，我們週末見！ 除了有精彩馬戲表演，現場還有免費棉花糖喔🍭 📣10/8(六) 下午4：00 號召「大溪小勇者」出任務！ 勇者號！出任務 親子劇場 來到 #大溪區 埔頂公園停車場 「馬戲之門」將帶來精采的馬戲團表演 10月8日星期六 🎈周邊遊樂攤位 15:00 開放 🤹開演時間 16:00 🎪大溪區埔頂公園停車場（仁善街及埔仁路口） — 📣10/9(日) 下午4：00 號召「平鎮小勇者」出任務！ 勇者號！出任務 親子劇場 來到 #平鎮區 中庸路 「創造焦點」將帶來精采的馬戲團表演 10月9日星期日 🎈周邊遊樂攤位 15:00 開放 🤹開演時間 16:00 🎪平鎮區中庸路（文心路至開封街段） — 📣10/7、10/14活動延期公告 ‼️原訂兩場活動，延期舉辦‼️ 10月7日（五）觀音區 草漯保障宮停車場 10月14日（五）中壢區 中壢中正公園 正式時間將另行公告 歡迎大家我的官方LINE：@nicepon 鎖定「勇者號出任務」最新活動資訊！,0,0.0,0.0,0.0,0.0,1.0,6
鄭運鵬,2022-08-19,https://www.facebook.com/100044626770324/posts/610203157143905,桃園隊定裝照！一個城市要歡樂，就要從玩市長開始！ 今天跟 鄭文燦 市長以及議員、候選人們一起拍攝定裝照。這些照片未來不僅會成為文宣，更會出現在各大路口的看板。 我說過，這場選舉要有歡樂的感覺，當然影響城市景觀的看版也要歡樂起來！選舉應該是一場民主的嘉年華，有趣很重要、風格很重要。光劍、鋼彈、皮卡丘通通來！ ＃運轉桃園大進化,0,0.0,0.0,0.0,0.0,1.0,6
鄭運鵬,2022-08-30,https://www.facebook.com/100044626770324/posts/618169616347259,國民黨張善政先生過去在民間企業時，以「複製貼上」的方式編寫研究報告，不可思議地領取了農委會高達5700多萬元的研究經費公帑。 張善政先生過去一段時間，為了選舉利益消費競爭對手，高喊誠信，今天被發現以不當的方式，從政府獲利5700多萬元。這跟日前大家所質疑的「張善政政見抄高中生論文」事件相比，又是更嚴重的層級。 張善政先生的三年計畫，主題為「分析與規劃」，我相信分析與規劃絕不該只是「蒐集」、「複製貼上」而已，甚至有些報告內容是直接來自委託他研究的農委會網站，難道農委會是花錢請人來複製貼上自己的網站嗎？這5700多萬元的政府公帑，完全浪費。 張善政先生的說法顯然無法說服大眾，張善政先生應該更正式向全民報告他是如何撰寫，並從政府領走近6000萬元；因為這不但是獲利的行為，更是不當獲利，是政府的國庫、政府的財產、人民的納稅錢。 我不期待張善政先生會用最嚴格的標準來檢視這個案子，但至少，請他用之前的同樣標準來檢視自己，並公開說明他未來將如何防弊，防止「張善政副總這樣的弊端」在桃園市政府發生，來給市民參考。,0,0.0,0.0,0.0,0.0,1.0,6
鄭運鵬,2022-11-08,https://www.facebook.com/100044626770324/posts/671481364349417,四大首都圈共同宣布，首都通交通月票1200元！ 今天和台北市長候選人 陳時中、新北市長候選人 林佳龍 以及基隆市長候選人 蔡適應，共同宣布未來合作推出首都通交通月票1200元，落實綠色交通、2050淨零排放的目標。 首都通交通月票1200元也代表了整合市民朋友工作、生活、就學，也是一個跨縣市、跨運具、跨生活圈、跨年齡層的交通政策。 首都通交通月票1200元政策，希望照顧我們的桃園市民，未來將納入台鐵、國道客運、機場捷運以及未來捷運綠線和其他捷運路網，以後，只要一張卡，在北北基桃都能通行。 首都通交通月票1200元的推動，不僅一卡式有效整合，更將能夠降低國道通勤車輛數量，減少交通事故、減少塞車情形下，希望透過這個方式，鼓勵大家使用大眾運輸工具。 這次，我們北北基桃共同提出交通月票1200元政策，希望讓首都圈交通更方便、更好生活；未來，台積電也即將到桃園設廠，我會繼續努力，希望未來交通月票服務範圍，可以擴大到新竹、苗栗，完成整合北台灣生活圈的區域治理。讓運鵬做市民朋友的靠山，我會繼續拚，請大家放心將桃園交給我！ #首都通交通月票1200元 #桃園正進步 #進步不回頭 #放心有我在 #票投鄭運鵬,0,0.0,0.0,1.0,1.0,0.0,"4, 5"
賴香伶,2022-09-25,https://www.facebook.com/100046959711590/posts/619353686306616,選舉剩60天。 感謝桃園市民們對我的支持。昨晚一個爸爸牽著兩歲的孩子跟我打氣加油說「台灣不能再這樣耗下去，為了下一代我一定會投你的。」,0,0.0,0.0,0.0,0.0,1.0,6
賴香伶,2022-11-26,https://www.facebook.com/100046959711590/posts/665179661724018,各位同仁、志工朋友大家辛苦了！ 桃園這場選仗我們大家一起從零開始努力，一起走到了現在，謝謝大家在這段時間的努力與付出。我們都是一群政治素人，沒有大量的政治資源，沒有富麗堂皇的競選辦公室，沒有無窮無盡的資源，所有的選票，都是靠著一步一腳印，一雙一雙手去走出來的。或許，我們開出來的選票不盡理想，沒有達到大家的預期目標，我也深知還有要努力的地方。 但我也想跟所有投給我的市民朋友、所有的市議員候選人說，我們沒有輸，我們是一群勇於承擔藍綠之外新政治的一群人，未來的路還很長，我們只要一起努力，希望還是無窮的。 辛苦大家了，也謝謝大家，未來我們再一起加油！,0,0.0,0.0,0.0,0.0,1.0,6
賴香伶,2022-06-19,https://www.facebook.com/100046959711590/posts/553788802863105,#桃園前進 #香伶騎步走 621 起步走 藍綠市長桃園市長提名人都已底定，在黨內有眾多競爭者時，只有 #台灣民眾黨 透過 #黨員投票、#民調 決定提名人選，不是少數人 #黑箱作業 決定提名人，在已經高度民主化的台灣，兩大黨的做法讓人覺得不可思議。香伶經初選提名後，在基層拜訪過程中，獲得許多好朋友、新朋友的鼓勵支持，深深感謝。 為了展現我們將與桃園人 ＃共下打拚 #作伙打拼 的決心，我們將展開 桃園前進、香伶騎步走 活動，希望大家一起來騎腳踏車 #行走桃園 ，共下來 感受土地的氣息，傾聽人民的聲音。 集合時間：6月21日上午9:00 地點：桃園火車站舊址前廣場（長壽街與大同路口旁Ubik 租借處） 選擇 #桃園火車站舊址廣場 出發，是因為這裡象徵桃園新舊城區發展的交會點，#桃園鐵路地下化 工程正在進行，#桃園捷運綠線工程 還在施工，這裡是許多桃園人每天進出的交通要地，但火車站舊址廣場周邊店面許多已歇業、拉下鐵門，桃園的未來如何振興？需要一個願意彎下腰、傾聽人民聲音，與大家共下打拚的市長！我，賴香伶，已經準備好了！桃園的未來發展從這裡出發，我們要讓 桃園前進！創造桃園未來的光榮歷史，讓我們一起向前行、作伙打拚，讓桃園成為下一代桃園人的驕傲。 週二行動出發時也將舉行記者會，公布競選主視覺，我也會發表競選演說，目前已得知不少好朋友會來，在此先謝謝各位的熱情支持，讓我們一起 #與伶同行，走向桃園的美好未來！ #桃園市長選舉 #市長參選人賴香伶 #我信賴賴香伶 立即追蹤我的 Instagram 和 YouTube 頻道😃 https://linkby.tw/hsianglinlai,0,0.0,0.0,1.0,1.0,0.0,"4, 5"
賴香伶,2022-09-09,https://www.facebook.com/100046959711590/posts/607992634109388,今天上午台北市長 柯文哲 特別帶我們參觀在台北市花博增豔館舉辦的 #城市博覽會 ，活動中可以看到機關首長與市長的用心，展覽區有許多令人讚嘆的地方，展期到九月十一日為止，還有幾天時間，歡迎大家來參觀。 當初柯市長透過 公開遴選方式，我才有機會進入台北市政府勞動局服務，這次活動也展示了如何將 開放政府 理念，具體落實在市政建設中。 柯市長花了許多時間介紹 #社會住宅推動的情況。對桃園來說，我最在意的就是社會住宅興建、市場改建，我們桃園有非常多的 #傳統市場 都可以精進、調整，社會住宅興建，政府也必須積極找地，都需要桃園市政府來努力推動。我提出的一站一社宅，未來也會智慧化，也會在綠建築上引導產業推動，這都是桃園可以從台北借鏡之處。 此外，#參與式預算 也是值得借鏡，它可以讓市民的好點子，讓公務員知道，也可以在政策平台上具體來執行，所以我也提出「開放政府」政見，希望把參與式預算精神融入。我也期待能夠編列相關預算在區里建設裡面，就是類似參與式預算平台，不論是公園或區里建設的優化，都可以藉由市民的好點子。 在展覽中，我看到北一女學生提出了「循環杯」構想，讓參與外送平台的商家能使用「#循環杯」、減少垃圾，包括點午餐等都可以納入，就顯示只要藉由市民的智慧，可以幫忙推動環保的垃圾減量。我也期待桃園的市民朋友未來可以給我、市政府好點子，做到到大家都可以參與市政的環節。 台灣民眾黨陳琬惠 楊寶楨 Christina 黃瀞瑩 張志豪 陳宥丞 林珍羽 吳怡萱 張幸松 陳思宇 #一站一社宅 #參與式預算 #開放政府 #賴香伶政見,1,0.0,0.0,0.0,0.0,0.0,1
賴香伶,2022-06-30,https://www.facebook.com/100046959711590/posts/561371605438158,我確診了，抱歉。 昨天跑完行程回家時，頭昏腦脹、發燒，快篩呈現陰性，倒頭就睡。 昏睡到早上，還是不舒服，快篩後出現兩條線，上午已預約線上看診，準備居家隔離。 這幾天和我見面的朋友，我在除了吃飯和喝水時間之外，無論室內外的行程都有確實戴好口罩、時時消毒雙手，很抱歉，造成你們困擾。 這幾天已約定見面的朋友，很抱歉必須取消行程，包括「香伶騎步走」活動將延期，再次抱歉造成大家不便。 我會在家好好休息，康復之後再與各位見面。,0,0.0,0.0,0.0,0.0,1.0,6
賴香伶,2022-11-16,https://www.facebook.com/100046959711590/posts/658062632435721,許多朋友問我有關近日來的爭議，我有些話想跟大家說。 首先，我尊重檢調的調查，事情真相如何，最後一定會給大眾交代。 在國會，各委員辦公室間不瞭解彼此運作模式，我也不願在不瞭解、不確認事實的情況下妄下評論。 我瞭解選舉攻防在所難免，但用這種方式攻擊在野黨或個別候選人，形式上好像在追究一個真相，實質上就是在打擊在野黨，我對這種選風感到悲哀。 我非常肯定國會助理的專業及辛勞，如果覺得不公或委屈，申訴管道和平台都建置非常完善，爭取自己的權益理所應當，但以在網路上帶風向或是透露給特定媒體，對正規的管道反倒棄之不用，不是很好的做法。 我所有的助理都是個人聘用，有寫法案質詢的、負責選民服務的，當然也有負責委員會事務，與各黨團聯繫的。我派一位專責助理與黨團共同協作，不是什麼假人頭領錢給黨，更不是聘人當黨工。助理們很辛苦，他們在立院的工作成果都是事實非常容易查證。有任何需要公開揭露的資訊，我亦義不容辭，相信以訛傳訛的謠言，終會不攻自破。 選舉倒數最後十天，我更希望選舉攻防能著重在怎樣讓市政更好、更貼近市民的需求，而不是用「詐領」二字，抹滅所有國會助理的專業。,0,0.0,0.0,0.0,0.0,1.0,6
賴香伶,2022-09-22,https://www.facebook.com/100046959711590/posts/616979226544062,黃鐘毀棄、瓦釜雷鳴 虹安的一句失言，讓民進黨原本想用論文烏賊戰來混淆視聽，在一日之間操作成為「傲慢的菁英」與社會庶民對立，我不得不承認民進黨實在是很會選舉。 虹安不是那樣的人。我認識的她認真嚴謹，而在失言後當天就道歉，是經得起公眾的考驗。當她全力應付烏賊戰當時，一句失言再經過政治加工，透過媒體與網軍立刻把她扣上「傲慢的菁英」的帽子。 民進黨是「很會選舉」。但時過境遷，從過去的掌握民心追求尊嚴的選舉方式，如今已經成為扣帽子煽動打擊政敵的仇恨式選舉。「割喉戰」一詞出現之後民進黨的選舉方式變質了。 一句古語提醒民進黨操盤選舉的團隊：「黃鐘毀棄，瓦釜雷鳴」。不斷用骯髒的手法打擊黨內黨外有良知的人，放任政治打手在那邊吹喇叭號召社會大眾，只會讓台灣處處充滿「背骨」「同路人」仇恨漫天、協商式的政治成為你死我活、有良知的人因恐懼選擇沉默、真正社會問題被忽視掩蓋，以致施政方針產生重大偏差，後果可想而知。 聲援虹安，我想再強調一次「黃鐘毀棄，瓦釜雷鳴」，並不只是古成語政治亂象的形容，而是國政崩毀前夕的警語，盼上位者以及有志於政治的工作者深思。 #虹安，加油！,0,0.0,0.0,0.0,0.0,1.0,6
賴香伶,2022-07-26,https://www.facebook.com/100046959711590/posts/578852290356756,富邦悍將外野手林哲瑄，23日在新竹棒球場飛撲時受傷，去醫院接受核磁共振檢查，結果是左肩關節唇破裂，可能需要開刀，本季恐怕報銷。 稍早我已請辦公室同仁致電富邦悍將球團總機，針對球場設施安全不足、造成球員受傷，特別是未完成驗收就開打，是否涉及行政責任歸屬，我們也願意提供哲瑄 #申請國賠 相關協助，並已留下後續聯繫方式。 新竹棒球場在開賽前沒有驗收、安全存在疑慮，這些都是球場職業安全的基本問題，不該由球員自己承擔，我和我辦公室的法務同仁，會積極提供協助。 哲瑄是職棒不可多得的好手，對於他的傷勢，我感到非常遺憾，希望大家一起幫他加油打氣，祝他平安、早日康復。,0,0.0,0.0,0.0,0.0,1.0,6
林智堅,2022-04-22,"https://www.facebook.com/100044317932312/posts/538446930975900
",中央流行疫情指揮中心今天(4/22)公布，新竹市新增23名確診個案。 其中7例屬居家隔離期間採檢確診，8例新增個案尚在疫調中，其餘8例為確診者的密切接觸者或有相關活動史，有1例個案曾參加阿妹演唱會，出現症狀後採檢確診，有2例為校園相關案例，今日共有21校停課、3校復課。 提醒大家，盡快打滿三劑疫苗，才能守護彼此的健康！如果出現疑似症狀或與確診者足跡重疊，皆可到 ＃國軍社區篩檢站 免費採檢。 周末假日即將到來，市民朋友如果出門到外，務必全程把口罩「戴好戴滿」，更要勤洗手，一起做好防疫工作！,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/8/17,https://www.facebook.com/100044147541030/posts/642876773860568,堅持前行，台中會贏 秀燕今天獲得提名，力拚台中市長連任！ 秀燕是媽媽，天下做母親的，心裡期盼都一樣，就是全家幸福安康。 秀燕做市長，也是一樣的盼望，台中是我的家，市民就是我的家人。 市民期待的每件小事，就是秀燕心中的大事， 努力推動，努力實現，讓台中變幸福城市。 有人說，回顧過往三年多，全台都遇到新冠肺炎疫情大考驗，台中好像很平穩，但事實上，台中面臨多次危機考驗，我與台中隊同心協力，度過這些難關： 2020台灣燈會，沒有縣市願意承接，台中一肩扛起，在一邊防疫，一邊辦燈會的情況下，台中仍創造破千萬人次的賞燈成績。 13年無法貫通的「大智路」，歷任3任市長、４次流標的「綠美圖」，台中人等了20年的「水湳國際會展中心」，都在秀燕團隊積極溝通協調，爭取議會支持下順利開工，為台中再發展奠定基礎！ 台中遇到百年大旱，市民配合節源，市府努力開源，攜手度過難關。 台中捷運車廂斷軸，我們果斷處置，通車至今，將邁向千萬人次搭乘。 疫情爆發初期，中央急著找縣市安置第一批返台的台商，台中協助中央，讓我們國人平安回家。 疫情進入社區，台中優先設立前進指揮所，市府防疫部隊趕赴熱區，火速阻斷傳染鏈。 疫情襲擊台灣，台中第一時間開設社區快打站，定點開設、不用預約，至今台中市每一劑的疫苗覆蓋率都是優於全國。 外界對台中的空品印象不好，但今年空品已達國家標準，上半年到7月底更是優於國家標準的15微克，僅僅14.1微克，空污改善有成效，我們會持續努力，讓市民呼吸好空氣。 過去這3年多，我們正是遭遇這麼多危機考驗，讓秀燕與台中隊更堅定守護我們的家園，因為「越是嚴峻的考驗，我越在市民身邊」 守護台中，就是我的堅持！,0,0.0,0.0,0.0,0.0,1.0,6
